Time,FLOWOUT,RigActivityCode,BLOCKCOMP,TRIPOUTSLIPS,STANDSTOGO,EditFlag,TRIPPULL,TRIPREAMFLAG,PIT_TRIPOUT,TRIPPVT,TRIPCFILL,JOINTSDONE,HKLD,Depth,TRIPRUN,TRIPEXPFILL,STANDSDONE,TRIPINSLIPS,INSLIPS_STATUS,TRIPEXPPVT,TRIPFILL,TRIPCEXPFILL,JOINTSTOGO,TRIPNUM,FLOWOUTPC,PIT_TRIPIN
2016-08-29T05:58:00.000Z,7.9548086E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42183,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T05:58:30.000Z,7.9697176E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42213,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T05:59:00.000Z,7.9745892E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42243,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T05:59:30.000Z,7.9718797E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42273,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:00:00.000Z,7.9269249E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42303,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:00:30.000Z,7.9178109E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42333,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:01:00.000Z,7.9367091E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42363,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:01:30.000Z,7.9075982E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42393,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:02:00.000Z,7.9388848E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42423,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:02:30.000Z,7.9434389E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42451,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:03:00.000Z,7.898418E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42483,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:03:30.000Z,7.9558274E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42513,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:04:00.000Z,7.9725011E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42541,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:04:30.000Z,7.9466958E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42571,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:05:00.000Z,7.8950072E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42601,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:05:30.000Z,7.9485969E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42631,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:06:00.000Z,7.9114141E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42661,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:06:30.000Z,7.9081475E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42689,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:07:00.000Z,7.9173142E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42719,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:07:30.000Z,7.9311947E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42749,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:08:00.000Z,7.8882072E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42779,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:08:30.000Z,7.8818903E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42813,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:09:00.000Z,7.8945359E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42841,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:09:30.000Z,7.9295487E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42871,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:10:00.000Z,7.8934762E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42901,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:10:30.000Z,7.9122419E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,42929,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:11:00.000Z,7.9191978E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42959,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:11:30.000Z,7.9376382E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,42989,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:12:00.000Z,7.9429052E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,43019,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:12:30.000Z,7.9388498E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,43049,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:13:00.000Z,7.9144586E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,43080,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:13:30.000Z,7.9079742E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,43110,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:14:00.000Z,7.9049199E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,43140,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:14:30.000Z,7.9127776E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,43170,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:15:00.000Z,7.8892143E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,43200,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:15:30.000Z,7.8947813E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,650421.7,1,0,0.005451232,1,43228,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:16:00.000Z,7.9456244E-06,14,18.3442,0,267,0,0,0,4.540333,4.540333,0,1,646575.5,1,0,0.005451232,1,43258,0,4.5210835,0.010001,0,267,3,0,4.540333
2016-08-29T06:16:30.000Z,7.9178401E-06,14,18.3442,0,267,0,0,0,4.5484234,4.5464008,0,1,650421.7,1,0,0.005451232,1,43288,0,4.5210835,0.0160688,0,267,3,0,4.5484234
2016-08-29T06:17:00.000Z,7.8713251E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43318,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:17:30.000Z,7.9155708E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43352,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:18:00.000Z,7.9310252E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43382,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:18:30.000Z,7.9491423E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,43412,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:19:00.000Z,7.9432539E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,43442,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:19:30.000Z,7.9061081E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,43472,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:20:00.000Z,7.9202262E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43502,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:20:30.000Z,7.8981297E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43530,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:21:00.000Z,7.9006249E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43562,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:21:30.000Z,7.9018092E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43590,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:22:00.000Z,7.8992848E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43620,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:22:30.000Z,7.9107207E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43650,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:23:00.000Z,7.8757955E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,43680,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:23:30.000Z,7.8797847E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43710,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:24:00.000Z,7.8943625E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43738,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:24:30.000Z,7.8869139E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,43768,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:25:00.000Z,7.893671E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,43798,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:25:30.000Z,7.9087903E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43828,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:26:00.000Z,7.9250121E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43862,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:26:16.000Z,7.8859984E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,43874,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:26:30.000Z,7.8847829E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43892,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:27:00.000Z,7.9140164E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43920,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:27:30.000Z,7.867145E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43950,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:28:00.000Z,7.9008469E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,43980,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:28:30.000Z,7.9110167E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44010,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:29:00.000Z,7.8405839E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,44040,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:29:30.000Z,7.8775875E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44070,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:30:00.000Z,7.9003054E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44100,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:30:30.000Z,7.8972453E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44130,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:31:00.000Z,7.83789E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44160,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:31:30.000Z,7.8963727E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44190,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:32:00.000Z,7.8873482E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44220,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:32:30.000Z,7.8579374E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44250,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:33:00.000Z,7.8723068E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44280,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:33:30.000Z,7.8723224E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44310,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:34:00.000Z,7.9197685E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44340,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:34:30.000Z,7.8788926E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44370,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:35:00.000Z,7.8253828E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44400,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:35:30.000Z,7.8985212E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44430,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:36:00.000Z,7.9211184E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,44460,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:36:30.000Z,7.9076625E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44490,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:37:00.000Z,7.8521075E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44520,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:37:30.000Z,7.8799074E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44550,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:38:00.000Z,7.8658438E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,44580,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:38:30.000Z,7.8706687E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44610,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:39:00.000Z,7.859858E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44640,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:39:30.000Z,7.8466126E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44670,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:40:00.000Z,7.9037765E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,44700,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:40:30.000Z,7.8506758E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44731,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:41:00.000Z,7.8468853E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44761,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:41:30.000Z,7.8954475E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44791,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:42:00.000Z,7.8800535E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44821,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:42:30.000Z,7.9000269E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44851,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:43:00.000Z,7.9058062E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44881,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:43:30.000Z,7.8965363E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44911,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:44:00.000Z,7.8845297E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,44941,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:44:30.000Z,7.8455646E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,44971,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:45:00.000Z,7.858888E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45001,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:45:30.000Z,7.8545014E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45031,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:46:00.000Z,7.8645699E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45061,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:46:30.000Z,7.8550234E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45091,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:47:00.000Z,7.8578985E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45121,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:47:30.000Z,7.8961838E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45151,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:48:00.000Z,7.9024169E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45181,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:48:30.000Z,7.8911719E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45211,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:49:00.000Z,7.8680546E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45241,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:49:30.000Z,7.9100779E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45271,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:50:00.000Z,7.8940917E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45301,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:50:30.000Z,7.8635317E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45331,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:51:00.000Z,7.8833649E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45361,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:51:30.000Z,7.9204795E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45391,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:52:00.000Z,7.853508E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45421,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:52:30.000Z,7.8758442E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45451,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:53:00.000Z,7.8900207E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45481,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:53:30.000Z,7.8946742E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45511,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:54:00.000Z,7.9029876E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45541,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:54:30.000Z,7.8751643E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,646575.5,1,0,0.005451232,1,45571,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:55:00.000Z,7.8882014E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45601,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:55:30.000Z,7.8949839E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45631,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:56:00.000Z,7.9042187E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45657,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:56:30.000Z,7.8959851E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,45689,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:57:00.000Z,7.8671177E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45719,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:57:30.000Z,7.8406385E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45749,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:58:00.000Z,7.881117E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,45779,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:58:30.000Z,7.8818416E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45809,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:59:00.000Z,7.8829617E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45839,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T06:59:30.000Z,7.8568213E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,45869,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T07:00:00.000Z,7.873758E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,45899,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T07:00:30.000Z,7.824703E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,45929,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T07:01:00.000Z,7.8758169E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,45959,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T07:01:30.000Z,7.8059684E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,45989,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T07:02:00.000Z,7.8294499E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,46019,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T07:02:30.000Z,7.8460146E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,46049,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T07:03:00.000Z,7.8851783E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,650421.7,1,0,0.005451232,1,46079,0,4.5210835,0.020114,0,267,3,0,4.550446
2016-08-29T07:03:30.000Z,7.8806651E-06,14,18.3442,0,267,0,0,0,4.550446,4.550446,0,1,654267.8,1,0,0.005451232,1,46109,0,4.5210835,0.020114,0,267,3,0,4.550446
