Time,Depth,PIT2,PIT30,PIT3,PIT_DRILL,DOWNVOL,PIT25,PIT_RESET_DEPTH,PITTOT,PIT10,PIT6,PIT8,PIT5,CIRCVOL,PIT27,PIT19,PIT28,PIT_TRIPOUT,PIT23,PIT1,GL_DRILL,PIT4,PIT7,DISPVOL,PIT21,PIT14,EditFlag,PIT16,PIT15,PIT12,PIT17,PIT26,PIT22,PIT13,PIT20,PIT24,PIT9,PIT11,PIT_TRIPIN,PIT_RESET_TIME,PIT18,LAGVOL,PIT29,RigActivityCode,GAINLOSSTOT
2013-08-28T07:46:30.000Z,0,70.426144,0,-0.51613036,94.269449,0,0,0,402.06616,32.280408,-1.0186615,-0.16147122,38.58437,0,0,2.4876221,0,7.1805632,0,0.66677159,94.269449,77.40883,51.658256,0,3.579255,13.359217,0,2.1648152,3.9420819,2.3698743,6.1825777,0,3.6006025,1.4798278,2.0695573,0,3.2702758,82.911032,7.1805632,2013-08-28T06:28:49.000Z,5.3150423,0,0,0,402.06616
2013-08-28T07:47:00.000Z,0,70.425457,0,-0.51637475,94.261194,0,0,0,401.90934,32.164868,-1.020023,-0.17042441,38.58573,0,0,2.4871926,0,7.1679772,0,0.66921303,94.261194,77.406384,51.661566,0,3.579255,13.363345,0,2.1649365,3.9391243,2.3693691,6.1825516,0,3.5887222,1.4806695,2.0695679,0,3.2744974,82.890458,7.1679772,2013-08-28T06:28:49.000Z,5.313799,0,0,114,401.90934
2013-08-28T07:47:30.000Z,0,70.425615,0,-0.52011904,94.26188,0,0,0,401.96089,32.21873,-1.0210567,-0.15916033,38.582506,0,0,2.4871101,0,7.1700104,0,0.66439841,94.26188,77.408104,51.660747,0,3.579255,13.360754,0,2.1649748,3.9378935,2.3691735,6.1826242,0,3.5921552,1.4803077,2.0695857,0,3.2714708,82.888685,7.1700104,2013-08-28T06:28:49.000Z,5.3160808,0,0,117,401.96089
2013-08-28T07:48:00.000Z,0,70.426851,0,-0.51566489,94.430604,0,0,0,402.13691,32.240164,-1.0181692,-0.16757917,38.585892,0,0,2.4876028,0,7.3430072,0,0.65482302,94.430604,77.407769,51.653528,0,3.6185057,13.362155,0,2.1649462,3.9376614,2.3693077,6.1825599,0,3.7322206,1.4804391,2.0695782,0,3.2716543,82.888212,7.3430072,2013-08-28T06:28:49.000Z,5.3165791,0,0,114,402.13691
2013-08-28T07:48:30.000Z,0,70.425249,0,-0.51633261,94.515043,0,0,0,402.22493,32.209567,-1.0191509,-0.16932065,38.586216,0,0,2.4876212,0,7.4383573,0,0.6644292,94.515043,77.408765,51.645538,0,3.6739796,13.361292,0,2.1649112,3.9420689,2.3700648,6.1827542,0,3.7649333,1.4799107,2.0695935,0,3.2750988,82.89883,7.4383573,2013-08-28T06:28:49.000Z,5.3157014,0,0,114,402.22493
2013-08-28T07:49:00.000Z,0,70.426159,0,-0.51615203,94.514738,0,0,0,402.38085,32.32693,-1.019772,-0.16903169,38.588252,0,0,2.4872762,0,7.4162277,0,0.67891897,94.514738,77.408845,51.667011,0,3.6927062,13.362428,0,2.1649031,3.9433677,2.3692325,6.1825314,0,3.722823,1.4800427,2.0695654,0,3.273324,82.931812,7.4162277,2013-08-28T06:28:49.000Z,5.3162047,0,0,114,402.38085
2013-08-28T07:49:30.000Z,0,70.426433,0,-0.51509877,94.495804,0,0,0,402.32425,32.246734,-1.0182461,-0.16611685,38.58691,0,0,2.4872422,0,7.4000287,0,0.65837612,94.495804,77.408494,51.658471,0,3.694403,13.364962,0,2.1648445,3.9436301,2.370049,6.1826119,0,3.7042284,1.4804391,2.0695055,0,3.2775187,82.970177,7.4000287,2013-08-28T06:28:49.000Z,5.3176632,0,0,114,402.32425
2013-08-28T07:50:00.000Z,0,70.426322,0,-0.51648351,94.48708,0,0,0,402.14837,32.171754,-1.0191059,-0.16255211,38.585908,0,0,2.4875782,0,7.388425,0,0.65476588,94.48708,77.408167,51.665159,0,3.694403,13.362874,0,2.164947,3.9410318,2.3693841,6.1826218,0,3.694022,1.4805357,2.0695207,0,3.2700669,82.901388,7.388425,2013-08-28T06:28:49.000Z,5.3150266,0,0,114,402.14837
2013-08-28T07:50:30.000Z,0,70.425411,0,-0.51658858,94.455505,0,0,0,402.15209,32.224763,-1.0197618,-0.16182956,38.58741,0,0,2.4867376,0,7.3740587,0,0.6659372,94.455505,77.407804,51.654959,0,3.6888419,13.358712,0,2.1648681,3.9414262,2.3692235,6.1826848,0,3.6841823,1.4799983,2.0695355,0,3.2753331,82.871673,7.3740587,2013-08-28T06:28:49.000Z,5.3139763,0,0,117,402.15209
2013-08-28T07:51:00.000Z,0,70.426344,0,-0.51567615,94.462109,0,0,0,402.21389,32.201065,-1.0169991,-0.16915553,38.586799,0,0,2.4870875,0,7.367819,0,0.6785896,94.462109,77.407573,51.666991,0,3.683976,13.363173,0,2.1649675,3.9425808,2.3689078,6.1826994,0,3.683843,1.480006,2.0695154,0,3.2615303,82.948692,7.367819,2013-08-28T06:28:49.000Z,5.3127254,0,0,117,402.21389
2013-08-28T07:51:30.000Z,0,70.425898,0,-0.52455282,94.56612,0,0,0,402.2731,32.209411,-1.0195336,-0.16512843,38.587132,0,0,2.4865769,0,7.4745083,0,0.6713347,94.56612,77.408651,51.658238,0,3.705957,13.365208,0,2.1648905,3.9417802,2.3692898,6.1826147,0,3.7800873,1.4795023,2.0695996,0,3.2721601,82.900866,7.4745083,2013-08-28T06:28:49.000Z,5.3166338,0,0,114,402.2731
2013-08-28T07:52:00.000Z,0,70.426478,0,-0.52069197,94.762414,0,0,0,402.49207,32.245486,-1.019742,-0.16226022,38.585541,0,0,2.4869905,0,7.6611056,0,0.67312747,94.762414,77.407423,51.669185,0,3.7749115,13.359719,0,2.1648735,3.9425808,2.3694955,6.1825507,0,3.8886449,1.4792289,2.0695915,0,3.2709026,82.89082,7.6611056,2013-08-28T06:28:49.000Z,5.3171307,0,0,114,402.49207
2013-08-28T07:52:30.000Z,0,70.426853,0,-0.51555851,94.71367,0,0,0,402.38018,32.200832,-1.0184432,-0.16498837,38.588451,0,0,2.486194,0,7.6460402,0,0.67110977,94.71367,77.406231,51.64111,0,3.8008156,13.36058,0,2.1649188,3.9400504,2.3693031,6.1826986,0,3.8444807,1.4799864,2.0696139,0,3.2714673,82.861038,7.6460402,2013-08-28T06:28:49.000Z,5.3141832,0,0,114,402.38018
2013-08-28T07:53:00.000Z,0,70.426152,0,-0.51488743,94.709552,0,0,0,402.44426,32.199678,-1.0190895,-0.16255059,38.585706,0,0,2.4856318,0,7.6307763,0,0.66978197,94.709552,77.408004,51.647195,0,3.807171,13.362023,0,2.1649248,3.9408806,2.3694036,6.1826627,0,3.823255,1.4801183,2.0701992,0,3.2736262,82.927107,7.6307763,2013-08-28T06:28:49.000Z,5.3139265,0,0,114,402.44426
2013-08-28T07:53:30.000Z,0,70.426487,0,-0.51477878,94.691968,0,0,0,402.37549,32.208949,-1.020744,-0.16400659,38.586316,0,0,2.48571,0,7.6141374,0,0.65714328,94.691968,77.410586,51.652507,0,3.807171,13.360596,0,2.1649256,3.9421251,2.3692827,6.1829564,0,3.8069664,1.4798631,2.0694776,0,3.2723942,82.883123,7.6141374,2013-08-28T06:28:49.000Z,5.3136418,0,0,117,402.37549
2013-08-28T07:54:00.000Z,0,70.425815,0,-0.5159956,94.708705,0,0,0,402.51932,32.308017,-1.0197494,-0.1609543,38.585553,0,0,2.4863886,0,7.6282189,0,0.66057647,94.708705,77.410395,51.651889,0,3.8086878,13.362986,0,2.1648878,3.9407698,2.3686356,6.1830224,0,3.8238235,1.4800561,2.0695851,0,3.2723099,82.902933,7.6282189,2013-08-28T06:28:49.000Z,5.3123118,0,0,117,402.51932
2013-08-28T07:54:30.000Z,0,70.426443,0,-0.51631354,94.905917,0,0,0,402.69008,32.247217,-1.017802,-0.16088024,38.585473,0,0,2.485478,0,7.8219891,0,0.66138205,94.905917,77.407696,51.656084,0,3.8513302,13.365048,0,2.1649071,3.9439149,2.3689864,6.1829681,0,3.9774323,1.480111,2.0695893,0,3.2740116,82.935185,7.8219891,2013-08-28T06:28:49.000Z,5.3111218,0,0,117,402.69008
2013-08-28T07:55:00.000Z,0,70.426604,0,-0.51697531,94.958727,0,0,0,402.7577,32.25877,-1.0142756,-0.16215261,38.588593,0,0,2.4860312,0,7.8673884,0,0.666895,94.958727,77.408027,51.668043,0,3.8890552,13.358205,0,2.1648331,3.946437,2.3695667,6.1827201,0,3.9771531,1.4800519,2.0696248,0,3.2718892,82.919085,7.8673884,2013-08-28T06:28:49.000Z,5.312007,0,0,114,402.7577
2013-08-28T07:55:30.000Z,0,70.425399,0,-0.51525465,94.930002,0,0,0,402.61863,32.20281,-1.0201689,-0.16074649,38.588323,0,0,2.486151,0,7.8446636,0,0.6539082,94.930002,77.408801,51.660204,0,3.9027855,13.359877,0,2.1648954,3.9409466,2.3693958,6.1827621,0,3.9415256,1.4804025,2.0697546,0,3.2721644,82.898066,7.8446636,2013-08-28T06:28:49.000Z,5.3114985,0,0,114,402.61863
2013-08-28T07:56:00.000Z,0,70.426176,0,-0.5182047,94.910541,0,0,0,402.67166,32.248659,-1.0184403,-0.15602418,38.586981,0,0,2.4855795,0,7.834362,0,0.65416263,94.910541,77.4087,51.649101,0,3.907615,13.363115,0,2.1644116,3.9438078,2.3703066,6.182725,0,3.926409,1.4801231,2.0694924,0,3.2743529,82.905025,7.834362,2013-08-28T06:28:49.000Z,5.3113105,0,0,114,402.67166
2013-08-28T07:56:30.000Z,0,70.425737,0,-0.51573302,94.906572,0,0,0,402.64542,32.229106,-1.0201846,-0.15906405,38.584992,0,0,2.4857112,0,7.825236,0,0.65699281,94.906572,77.408511,51.659647,0,3.907615,13.357593,0,2.1648624,3.9433959,2.3698177,6.1827747,0,3.917621,1.4802158,2.069651,0,3.2767626,82.912213,7.825236,2013-08-28T06:28:49.000Z,5.3110398,0,0,114,402.64542
2013-08-28T07:57:00.000Z,0,70.424486,0,-0.51379897,94.894165,0,0,0,402.70437,32.297355,-1.0212244,-0.16056275,38.587108,0,0,2.4854185,0,7.8152189,0,0.65386616,94.894165,77.406998,51.652736,0,3.9059155,13.362089,0,2.164883,3.9426585,2.3690998,6.1825958,0,3.9082709,1.4798083,2.069551,0,3.2780914,82.911836,7.8152189,2013-08-28T06:28:49.000Z,5.3125693,0,0,114,402.70437
2013-08-28T07:57:30.000Z,0,70.425667,0,-0.52145751,94.89786,0,0,0,402.64979,32.226381,-1.0196871,-0.16062788,38.587286,0,0,2.4856161,0,7.80465,0,0.66207558,94.89786,77.407868,51.66724,0,3.897418,13.362144,0,2.1649128,3.9420694,2.3690877,6.1826573,0,3.907232,1.479411,2.0695244,0,3.2791128,82.921257,7.80465,2013-08-28T06:28:49.000Z,5.3125177,0,0,114,402.64979
2013-08-28T07:58:00.000Z,0,70.425751,0,-0.51604164,94.879715,0,0,0,402.62725,32.247207,-1.0192463,-0.15836818,38.588442,0,0,2.4854278,0,7.7981311,0,0.66747307,94.879715,77.404783,51.659714,0,3.8902129,13.359285,0,2.1644801,3.9402595,2.3696512,6.1826898,0,3.907232,1.4802964,2.069635,0,3.2772237,82.886625,7.7981311,2013-08-28T06:28:49.000Z,5.3111689,0,0,117,402.62725
2013-08-28T07:58:30.000Z,0,70.425356,0,-0.51743461,94.871177,0,0,0,402.63206,32.266559,-1.0172854,-0.16129794,38.584699,0,0,2.4856693,0,7.794357,0,0.66426012,94.871177,77.407806,51.65278,0,3.887125,13.35958,0,2.164955,3.9425806,2.3691693,6.1826899,0,3.907232,1.4795014,2.0696236,0,3.2748423,82.886442,7.794357,2013-08-28T06:28:49.000Z,5.3124549,0,0,117,402.63206
2013-08-28T07:59:00.000Z,0,70.426841,0,-0.51506693,94.944892,0,0,0,402.76158,32.265634,-1.0209748,-0.16182074,38.586964,0,0,2.4854024,0,7.8796453,0,0.66775023,94.944892,77.408811,51.647316,0,3.8980259,13.357776,0,2.1629741,3.9418256,2.3691132,6.182714,0,3.9900596,1.4798861,2.0695308,0,3.2776813,82.937597,7.8796453,2013-08-28T06:28:49.000Z,5.3111512,0,0,114,402.76158
2013-08-28T07:59:30.000Z,0,70.425152,0,-0.52842472,95.169164,0,0,0,402.82937,32.173995,-1.0154848,-0.16159495,38.585825,0,0,2.4854839,0,8.1057836,0,0.66083981,95.169164,77.409065,51.638227,0,3.9690649,13.362675,0,2.1636797,3.9422696,2.3695692,6.1827304,0,4.1404086,1.4802762,2.0695742,0,3.2721795,82.888685,8.1057836,2013-08-28T06:28:49.000Z,5.3111399,0,0,114,402.82937
2013-08-28T08:00:00.000Z,0,70.423727,0,-0.51717907,95.173094,0,0,0,402.88812,32.185852,-1.0191322,-0.16188685,38.586068,0,0,2.4857736,0,8.0971572,0,0.66888038,95.173094,77.407893,51.648807,0,3.9977964,13.365129,0,2.1636095,3.9432915,2.3694119,6.1826136,0,4.0982171,1.480657,2.0695427,0,3.2740769,82.926111,8.0971572,2013-08-28T06:28:49.000Z,5.3113149,0,0,114,402.88812
2013-08-28T08:00:30.000Z,0,70.425001,0,-0.51600405,95.151834,0,0,0,402.8447,32.203822,-1.0133416,-0.16598234,38.584787,0,0,2.4856231,0,8.0726014,0,0.66495201,95.151834,77.410075,51.647363,0,4.004572,13.3643,0,2.1637553,3.9431989,2.3692785,6.182725,0,4.0669443,1.4801466,2.0696262,0,3.2737745,82.880769,8.0726014,2013-08-28T06:28:49.000Z,5.3129885,0,0,114,402.8447
2013-08-28T08:01:00.000Z,0,70.423226,0,-0.51513853,95.151893,0,0,0,402.89738,32.242631,-1.0208373,-0.16347725,38.587038,0,0,2.4855261,0,8.0638917,0,0.67148212,95.151893,77.408891,51.663072,0,4.0028278,13.362742,0,2.1630292,3.9375971,2.369506,6.1825661,0,4.060715,1.480699,2.069707,0,3.2741412,82.904806,8.0638917,2013-08-28T06:28:49.000Z,5.3122588,0,0,117,402.89738
2013-08-28T08:01:30.000Z,0,70.424449,0,-0.51563185,95.172341,0,0,0,402.88749,32.196658,-1.0188426,-0.16262324,38.586691,0,0,2.4857439,0,8.0793315,0,0.65881731,95.172341,77.408955,51.660917,0,3.9961372,13.361247,0,2.1636283,3.9398378,2.3695332,6.187989,0,4.0877865,1.4798923,2.0696058,0,3.273794,82.923626,8.0793315,2013-08-28T06:28:49.000Z,5.3123687,0,0,117,402.88749
2013-08-28T08:02:00.000Z,0,70.424984,0,-0.51505858,95.380506,0,0,0,403.11195,32.212532,-1.0170342,-0.1620035,38.583394,0,0,2.4854921,0,8.2889262,0,0.65532639,95.380506,77.408561,51.654449,0,4.0412572,13.362693,0,2.1637231,3.941796,2.3695871,6.1946152,0,4.2525344,1.4806089,2.0697102,0,3.2777252,82.922334,8.2889262,2013-08-28T06:28:49.000Z,5.3114947,0,0,114,403.11195
2013-08-28T08:02:30.000Z,0,70.423268,0,-0.51922047,95.402344,0,0,0,403.17181,32.234602,-1.0193809,-0.16254318,38.586564,0,0,2.4855031,0,8.3268179,0,0.6703981,95.402344,77.409549,51.633316,0,4.0760654,13.360014,0,2.164529,3.9389421,2.369154,6.2022847,0,4.2496158,1.4807644,2.069532,0,3.2743249,82.931581,8.3268179,2013-08-28T06:28:49.000Z,5.3111623,0,0,114,403.17181
2013-08-28T08:03:00.000Z,0,70.423268,0,-0.52264,95.384001,0,0,0,403.20243,32.280792,-1.0040426,-0.16181725,38.5873,0,0,2.48545,0,8.2988632,0,0.66126063,95.384001,77.409789,51.644096,0,4.083125,13.358691,0,2.1630811,3.9423532,2.3692165,6.2040378,0,4.2142703,1.4805006,2.0697173,0,3.2761795,82.923672,8.2988632,2013-08-28T06:28:49.000Z,5.3114044,0,0,114,403.20243
2013-08-28T08:03:30.000Z,0,70.423907,0,-0.51608822,95.390897,0,0,0,403.22748,32.347391,-1.0203124,-0.16341103,38.585869,0,0,2.4854306,0,8.2841339,0,0.65410374,95.390897,77.407423,51.657179,0,4.083125,13.363268,0,2.1636962,3.942531,2.3692199,6.2039868,0,4.1992853,1.4807664,2.0695508,0,3.2731258,82.900813,8.2841339,2013-08-28T06:28:49.000Z,5.3145841,0,0,114,403.22748
2013-08-28T08:04:00.000Z,0,70.422289,0,-0.51414236,95.398675,0,0,0,403.09689,32.209754,-1.0174872,-0.16294955,38.587668,0,0,2.4853656,0,8.272236,0,0.65508073,95.398675,77.409175,51.67768,0,4.083125,13.364267,0,2.163125,3.9411367,2.3693533,6.2039586,0,4.189111,1.4806397,2.0695184,0,3.2755793,82.888246,8.272236,2013-08-28T06:28:49.000Z,5.3111146,0,0,116,403.09689
2013-08-28T08:04:30.000Z,0,70.423683,0,-0.51414951,95.365522,0,0,0,403.09745,32.241066,-1.0192342,-0.1643732,38.58876,0,0,2.4854579,0,8.2833995,0,0.65270416,95.365522,77.408446,51.63744,0,4.084373,13.36166,0,2.1626858,3.9450604,2.3691189,6.2040077,0,4.2032097,1.4800906,2.0698539,0,3.2752583,82.891492,8.2833995,2013-08-28T06:28:49.000Z,5.3110056,0,0,116,403.09745
2013-08-28T08:05:00.000Z,0,70.422036,0,-0.51434103,95.582961,0,0,0,403.3108,32.191598,-1.0120822,-0.16454311,38.586408,0,0,2.485441,0,8.4877259,0,0.66173672,95.582961,77.410845,51.657991,0,4.1530074,13.356003,0,2.1626216,3.9376077,2.3694466,6.205629,0,4.3490227,1.4801061,2.0695502,0,3.2694299,82.940979,8.4877259,2013-08-28T06:28:49.000Z,5.3109997,0,0,114,403.3108
2013-08-28T08:05:30.000Z,0,70.422815,0,-0.51651925,95.649282,0,0,0,403.45665,32.291659,-1.0205562,-0.16385454,38.58569,0,0,2.4854795,0,8.5583008,0,0.67096903,95.649282,77.407483,51.644359,0,4.221926,13.361458,0,2.1627579,3.9403181,2.369467,6.2086373,0,4.3350516,1.4790997,2.0696522,0,3.2746443,82.915943,8.5583008,2013-08-28T06:28:49.000Z,5.3110115,0,0,114,403.45665
2013-08-28T08:06:00.000Z,0,70.423091,0,-0.51491473,95.615809,0,0,0,403.34902,32.190027,-1.0121182,-0.16211144,38.585495,0,0,2.4854176,0,8.5262743,0,0.66134587,95.615809,77.408616,51.639878,0,4.2467451,13.362758,0,2.1631709,3.9430236,2.3695485,6.2082123,0,4.2788262,1.4800623,2.0695392,0,3.2719082,82.929818,8.5262743,2013-08-28T06:28:49.000Z,5.310953,0,0,114,403.34902
2013-08-28T08:06:30.000Z,0,70.425048,0,-0.51671879,95.611682,0,0,0,403.40318,32.265473,-1.0168747,-0.16398241,38.587604,0,0,2.4854962,0,8.5036645,0,0.66498796,95.611682,77.409147,51.658567,0,4.2571177,13.363682,0,2.1627546,3.9407831,2.3690047,6.2072091,0,4.2462012,1.4799713,2.0697368,0,3.266247,82.932022,8.5036645,2013-08-28T06:28:49.000Z,5.3111175,0,0,114,403.40318
2013-08-28T08:07:00.000Z,0,70.423661,0,-0.51592768,95.587244,0,0,0,403.2904,32.198067,-1.0052981,-0.16252053,38.583665,0,0,2.4854316,0,8.4933951,0,0.65425736,95.587244,77.409308,51.64888,0,4.261916,13.361628,0,2.1626998,3.9406454,2.3694169,6.2044086,0,4.2314791,1.4803726,2.0696787,0,3.2749205,82.900133,8.4933951,2013-08-28T06:28:49.000Z,5.3109703,0,0,116,403.2904
2013-08-28T08:07:30.000Z,0,70.423997,0,-0.51477672,95.647157,0,0,0,403.40153,32.266082,-1.0072677,-0.16150357,38.58734,0,0,2.4854313,0,8.5225409,0,0.65280369,95.647157,77.40811,51.680923,0,4.272455,13.354982,0,2.1629221,3.9389831,2.3696617,6.2103208,0,4.2569764,1.4801022,2.06961,0,3.2805102,82.882386,8.5225409,2013-08-28T06:28:49.000Z,5.3110811,0,0,116,403.40153
2013-08-28T08:08:00.000Z,0,70.423695,0,-0.51687489,95.865575,0,0,0,403.59893,32.218308,-1.001874,-0.16216698,38.586774,0,0,2.4855009,0,8.7542734,0,0.66861013,95.865575,77.409612,51.661329,0,4.3450562,13.359695,0,2.1625344,3.9423112,2.369394,6.2114156,0,4.4137164,1.4800564,2.0695901,0,3.2724172,82.864183,8.7542734,2013-08-28T06:28:49.000Z,5.3110281,0,0,114,403.59893
2013-08-28T08:08:30.000Z,0,70.422684,0,-0.51717712,95.89179,0,0,0,403.68565,32.25263,-0.99777499,-0.1642229,38.586047,0,0,2.4854526,0,8.7829482,0,0.66306065,95.89179,77.409378,51.65985,0,4.3875253,13.361113,0,2.1626744,3.9426858,2.3691067,6.2113243,0,4.3943732,1.4804961,2.0695211,0,3.2742595,82.920553,8.7829482,2013-08-28T06:28:49.000Z,5.3110351,0,0,114,403.68565
2013-08-28T08:09:00.000Z,0,70.424455,0,-0.51659042,95.831379,0,0,0,403.50976,32.158745,-1.0052359,-0.16510872,38.588685,0,0,2.4854563,0,8.7560328,0,0.65536503,95.831379,77.407404,51.627808,0,4.4033686,13.358564,0,2.1626996,3.9435148,2.3697881,6.209384,0,4.3523292,1.4806548,2.0695946,0,3.276451,82.9145,8.7560328,2013-08-28T06:28:49.000Z,5.3108432,0,0,114,403.50976
2013-08-28T08:09:30.000Z,0,70.423747,0,-0.51601478,95.819386,0,0,0,403.62145,32.272945,-0.99931039,-0.16160497,38.585201,0,0,2.4854822,0,8.737311,0,0.66515434,95.819386,77.405598,51.636948,0,4.4040689,13.35831,0,2.1626964,3.9420575,2.3693119,6.2087079,0,4.3325601,1.4799759,2.0695124,0,3.2771055,82.907441,8.737311,2013-08-28T06:28:49.000Z,5.311142,0,0,116,403.62145
2013-08-28T08:10:00.000Z,0,70.424278,0,-0.51627671,95.806247,0,0,0,403.62523,32.289737,-1.0023567,-0.16164135,38.587333,0,0,2.4854988,0,8.7191225,0,0.654814,95.806247,77.406665,51.641367,0,4.3896335,13.359226,0,2.1626459,3.9406354,2.3694028,6.2090613,0,4.329489,1.4800873,2.069599,0,3.2787064,82.922264,8.7191225,2013-08-28T06:28:49.000Z,5.311084,0,0,116,403.62523
2013-08-28T08:10:30.000Z,0,70.423313,0,-0.51581427,95.944816,0,0,0,403.71656,32.207226,-0.99969797,-0.16173437,38.586156,0,0,2.4854528,0,8.8257006,0,0.66205227,95.944816,77.409211,51.677176,0,4.4041314,13.35512,0,2.1626057,3.9416478,2.3693885,6.2095849,0,4.4311965,1.4803315,2.0694855,0,3.2731509,82.947914,8.8257006,2013-08-28T06:28:49.000Z,5.3110015,0,0,116,403.71656
2013-08-28T08:11:00.000Z,0,70.424366,0,-0.51788189,96.10126,0,0,0,403.94606,32.301195,-1.0086681,-0.16215958,38.592033,0,0,2.4854904,0,8.9926212,0,0.66226831,96.10126,77.406032,51.661725,0,4.4640112,13.356803,0,2.1626514,3.9402216,2.3691676,6.2107532,0,4.5293259,1.480529,2.0695972,0,3.2649012,82.944101,8.9926212,2013-08-28T06:28:49.000Z,5.3111288,0,0,114,403.94606
2013-08-28T08:11:30.000Z,0,70.42321,0,-0.51550608,96.090474,0,0,0,403.79159,32.154773,-0.99962682,-0.16024024,38.585499,0,0,2.4854244,0,8.9821532,0,0.66860592,96.090474,77.407112,51.6632,0,4.4854715,13.359005,0,2.1626733,3.940978,2.3693675,6.2085009,0,4.4956275,1.4793794,2.0694938,0,3.2750125,82.918807,8.9821532,2013-08-28T06:28:49.000Z,5.311286,0,0,114,403.79159
2013-08-28T08:12:00.000Z,0,70.42393,0,-0.51410791,96.066012,0,0,0,403.92139,32.298638,-1.004696,-0.16050012,38.587426,0,0,2.4854533,0,8.9608338,0,0.67646008,96.066012,77.408438,51.654076,0,4.492482,13.361308,0,2.1627184,3.9402187,2.3692512,6.2112588,0,4.4680092,1.4792457,2.0694795,0,3.27546,82.926737,8.9608338,2013-08-28T06:28:49.000Z,5.3110781,0,0,114,403.92139
2013-08-28T08:12:30.000Z,0,70.424062,0,-0.51560249,96.025609,0,0,0,403.75359,32.208756,-1.0047986,-0.16024155,38.58562,0,0,2.4854481,0,8.944255,0,0.65906379,96.025609,77.40767,51.634415,0,4.492482,13.35738,0,2.1626986,3.9412454,2.3692479,6.2107356,0,4.4510996,1.4807945,2.0694819,0,3.2686834,82.910866,8.944255,2013-08-28T06:28:49.000Z,5.3111828,0,0,116,403.75359
2013-08-28T08:13:00.000Z,0,70.424763,0,-0.51561896,96.134933,0,0,0,403.93278,32.269678,-1.0030319,-0.16213768,38.588266,0,0,2.4859661,0,8.912563,0,0.67342815,96.134933,77.404522,51.629542,0,4.4818761,13.356157,0,2.2247618,3.9396123,2.3696224,6.2859629,0,4.4239705,1.4805412,2.0695709,0,3.2764092,82.897876,8.912563,2013-08-28T06:28:49.000Z,5.3436928,0,0,116,403.93278
2013-08-28T08:13:30.000Z,0,70.424349,0,-0.5167827,97.090006,0,0,0,404.82591,32.229754,-0.99816655,-0.16098382,38.584686,0,0,2.556927,0,8.3153864,0,0.65935546,97.090006,77.406127,51.65917,0,4.268682,13.360017,0,2.4520375,3.9400818,2.3689516,6.9690607,0,4.0059878,1.4794912,2.0930745,0,3.2688972,82.899166,8.3153864,2013-08-28T06:28:49.000Z,5.8754982,0,0,116,404.82591
2013-08-28T08:14:00.000Z,0,70.424422,0,-0.51513333,97.28648,0,0,0,405.0611,32.222211,-1.0000077,-0.16066437,38.586134,0,0,2.7622389,0,7.220428,0,0.66776123,97.28648,77.407724,51.65201,0,3.8757839,13.360113,0,2.5767894,3.9392616,2.3699074,7.3202655,0,3.2996675,1.4808709,2.300725,0,3.2712101,82.933639,7.220428,2013-08-28T06:28:49.000Z,6.2568649,0,0,114,405.0611
2013-08-28T08:14:30.000Z,0,70.424277,0,-0.51728609,96.36856,0,0,0,404.149,32.222283,-0.99714076,-0.16238852,38.584253,0,0,2.7937609,0,6.4685826,0,0.65508881,96.36856,77.409807,51.65494,0,3.5213028,13.358918,0,2.5042268,3.9386422,2.3692559,7.1859103,0,2.9342391,1.4806911,2.36686,0,3.2688189,82.952446,6.4685826,2013-08-28T06:28:49.000Z,6.1710873,0,0,114,404.149
2013-08-28T08:15:00.000Z,0,70.424833,0,-0.51525888,95.642766,0,0,0,403.58421,32.314438,-1.0061029,-0.16160519,38.586952,0,0,2.7240868,0,6.285344,0,0.66546311,95.642766,77.408597,51.696388,0,3.3188827,13.35553,0,2.4414328,3.9341128,2.3692475,7.0182834,0,2.9653793,1.4808023,2.3025891,0,3.2748194,82.981961,6.285344,2013-08-28T06:28:49.000Z,5.9600999,0,0,114,403.58421
2013-08-28T08:15:30.000Z,0,70.425463,0,-0.51617716,95.361978,0,0,0,403.08196,32.209923,-1.0016182,-0.16217036,38.58538,0,0,2.6556087,0,6.2725378,0,0.67104444,95.361978,77.407756,51.857483,0,3.2269459,13.359143,0,2.4043086,3.9413312,2.3692982,6.9001785,0,3.0455227,1.4803063,2.2601013,0,3.2725395,82.887534,6.2725378,2013-08-28T06:28:49.000Z,5.8011363,0,0,114,403.08196
2013-08-28T08:16:00.000Z,0,70.422886,0,-0.51632947,95.345606,0,0,0,403.10191,32.241091,-1.0021849,-0.16184524,38.587395,0,0,2.6215129,0,6.2630397,0,0.67348424,95.345606,77.407066,52.17028,0,3.1771318,13.358702,0,2.3743077,3.9434405,2.3691647,6.774627,0,3.085985,1.4803567,2.2316675,0,3.276128,82.885024,6.2630397,2013-08-28T06:28:49.000Z,5.7030896,0,0,114,403.10191
2013-08-28T08:16:30.000Z,0,70.424542,0,-0.51789619,95.391449,0,0,0,403.13709,32.236741,-0.99551738,-0.1609115,38.5844,0,0,2.6003432,0,6.2576126,0,0.65821652,95.391449,77.40932,52.47316,0,3.1538948,13.358393,0,2.3472263,3.9422503,2.3690757,6.6582903,0,3.102709,1.4799871,2.2107308,0,3.2664521,82.894803,6.2576126,2013-08-28T06:28:49.000Z,5.6377521,0,0,116,403.13709
